project,opt_level,binary,function,size,agent,pattern,hit,type_match,byte_match,ged,evidence
sysvinit,O2-noinline,sulogin,getpasswd,145,claude-code,ST-01,no,0.2,0.4868913857677903,13.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,sulogin,getpasswd,145,claude-code,PTR-01,no,0.2,0.4868913857677903,13.0,pointer depth agrees for 4 aligned fields
sysvinit,O2-noinline,sulogin,getpasswd,145,claude-code,INT-01,yes,0.2,0.4868913857677903,13.0,bits: uint32_t vs int
sysvinit,O2-noinline,sulogin,getpasswd,145,claude-code,FN-01,no,0.2,0.4868913857677903,13.0,"matching canonical signature=('char*', ('struct console*',))"
sysvinit,O2-noinline,sulogin,getpasswd,145,claude-code,LAYOUT-01,no,0.2,0.4868913857677903,13.0,matching field order/types for ['chardata']
sysvinit,O2-noinline,sulogin,getpasswd,145,claude-code,ARR-01,candidate,0.2,0.4868913857677903,13.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,utmpdump,dump,156,codex,SC-01,no,0.2,0.5181818181818182,10.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,utmpdump,dump,156,codex,ST-01,no,0.2,0.5181818181818182,10.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,utmpdump,dump,156,codex,PTR-01,unevaluable,0.2,0.5181818181818182,10.0,no aligned explicit struct fields
sysvinit,O2-noinline,utmpdump,dump,156,codex,INT-01,unevaluable,0.2,0.5181818181818182,10.0,no safely aligned integer declarations
sysvinit,O2-noinline,utmpdump,dump,156,codex,FN-01,no,0.2,0.5181818181818182,10.0,"matching canonical signature=('void', ('FILE*', 'int', 'int'))"
sysvinit,O2-noinline,utmpdump,dump,156,codex,LAYOUT-01,unevaluable,0.2,0.5181818181818182,10.0,no same-name explicit struct definitions
sysvinit,O2-noinline,utmpdump,dump,156,codex,ARR-01,no,0.2,0.5181818181818182,10.0,no array/pointer sentinel mismatch found
sysvinit,O2-noinline,utmpdump,dump,156,claude-code,SC-01,no,0.2,0.6831683168316832,10.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,utmpdump,dump,156,claude-code,ST-01,no,0.2,0.6831683168316832,10.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,utmpdump,dump,156,claude-code,PTR-01,unevaluable,0.2,0.6831683168316832,10.0,no aligned explicit struct fields
sysvinit,O2-noinline,utmpdump,dump,156,claude-code,INT-01,unevaluable,0.2,0.6831683168316832,10.0,no safely aligned integer declarations
sysvinit,O2-noinline,utmpdump,dump,156,claude-code,FN-01,no,0.2,0.6831683168316832,10.0,"matching canonical signature=('void', ('FILE*', 'int', 'int'))"
sysvinit,O2-noinline,utmpdump,dump,156,claude-code,LAYOUT-01,unevaluable,0.2,0.6831683168316832,10.0,no same-name explicit struct definitions
sysvinit,O2-noinline,utmpdump,dump,156,claude-code,ARR-01,no,0.2,0.6831683168316832,10.0,no array/pointer sentinel mismatch found
sysvinit,O2-noinline,wall,wall,165,codex,SC-01,no,0.10526315789473684,0.8487394957983193,5.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,wall,wall,165,codex,ST-01,no,0.10526315789473684,0.8487394957983193,5.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,wall,wall,165,codex,PTR-01,unevaluable,0.10526315789473684,0.8487394957983193,5.0,no aligned explicit struct fields
sysvinit,O2-noinline,wall,wall,165,codex,INT-01,unevaluable,0.10526315789473684,0.8487394957983193,5.0,no safely aligned integer declarations
sysvinit,O2-noinline,wall,wall,165,codex,FN-01,no,0.10526315789473684,0.8487394957983193,5.0,"matching canonical signature=('void', ('const char*', 'int'))"
sysvinit,O2-noinline,wall,wall,165,codex,LAYOUT-01,unevaluable,0.10526315789473684,0.8487394957983193,5.0,no same-name explicit struct definitions
sysvinit,O2-noinline,wall,wall,165,codex,ARR-01,candidate,0.10526315789473684,0.8487394957983193,5.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,wall,wall,165,claude-code,SC-01,no,0.10526315789473684,0.7283464566929134,15.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,wall,wall,165,claude-code,ST-01,no,0.10526315789473684,0.7283464566929134,15.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,wall,wall,165,claude-code,PTR-01,unevaluable,0.10526315789473684,0.7283464566929134,15.0,no aligned explicit struct fields
sysvinit,O2-noinline,wall,wall,165,claude-code,INT-01,unevaluable,0.10526315789473684,0.7283464566929134,15.0,no safely aligned integer declarations
sysvinit,O2-noinline,wall,wall,165,claude-code,FN-01,yes,0.10526315789473684,0.7283464566929134,15.0,parameter 1: const char* vs char*
sysvinit,O2-noinline,wall,wall,165,claude-code,LAYOUT-01,unevaluable,0.10526315789473684,0.7283464566929134,15.0,no same-name explicit struct definitions
sysvinit,O2-noinline,wall,wall,165,claude-code,ARR-01,candidate,0.10526315789473684,0.7283464566929134,15.0,static arrays/pointers and extern objects exist but role mapping is incomplete
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,codex,SC-01,no,0.3333333333333333,0.42557651991614254,21.0,no role-aligned static-to-extern declaration
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,codex,ST-01,no,0.3333333333333333,0.42557651991614254,21.0,no missing-member diagnostic or visible collision
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,codex,PTR-01,unevaluable,0.3333333333333333,0.42557651991614254,21.0,no aligned explicit struct fields
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,codex,INT-01,unevaluable,0.3333333333333333,0.42557651991614254,21.0,no safely aligned integer declarations
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,codex,FN-01,no,0.3333333333333333,0.42557651991614254,21.0,"matching canonical signature=('block_state', ('deflate_state*', 'int'))"
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,codex,LAYOUT-01,unevaluable,0.3333333333333333,0.42557651991614254,21.0,no same-name explicit struct definitions
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,codex,ARR-01,candidate,0.3333333333333333,0.42557651991614254,21.0,static arrays/pointers and extern objects exist but role mapping is incomplete
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,claude-code,SC-01,no,0.1111111111111111,0.0,0.0,no role-aligned static-to-extern declaration
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,claude-code,ST-01,no,0.1111111111111111,0.0,0.0,no missing-member diagnostic or visible collision
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,claude-code,PTR-01,unevaluable,0.1111111111111111,0.0,0.0,no aligned explicit struct fields
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,claude-code,INT-01,unevaluable,0.1111111111111111,0.0,0.0,no safely aligned integer declarations
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,claude-code,FN-01,no,0.1111111111111111,0.0,0.0,"matching canonical signature=('block_state', ('deflate_state*', 'int'))"
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,claude-code,LAYOUT-01,unevaluable,0.1111111111111111,0.0,0.0,no same-name explicit struct definitions
zlib,O2-noinline,libz.so.1.2,deflate_slow,213,claude-code,ARR-01,candidate,0.1111111111111111,0.0,0.0,static arrays/pointers and extern objects exist but role mapping is incomplete
zlib,O2-noinline,minigzip,inflate_table,278,codex,SC-01,no,0.3548387096774194,1.0,0.0,no role-aligned static-to-extern declaration
zlib,O2-noinline,minigzip,inflate_table,278,codex,ST-01,no,0.3548387096774194,1.0,0.0,no missing-member diagnostic or visible collision
zlib,O2-noinline,minigzip,inflate_table,278,codex,PTR-01,unevaluable,0.3548387096774194,1.0,0.0,no aligned explicit struct fields
zlib,O2-noinline,minigzip,inflate_table,278,codex,INT-01,unevaluable,0.3548387096774194,1.0,0.0,no safely aligned integer declarations
zlib,O2-noinline,minigzip,inflate_table,278,codex,FN-01,no,0.3548387096774194,1.0,0.0,"matching canonical signature=('int', ('codetype', 'unsigned short*', 'unsigned', 'code**', 'unsigned*', 'unsigned short*'))"
zlib,O2-noinline,minigzip,inflate_table,278,codex,LAYOUT-01,unevaluable,0.3548387096774194,1.0,0.0,no same-name explicit struct definitions
zlib,O2-noinline,minigzip,inflate_table,278,codex,ARR-01,no,0.3548387096774194,1.0,0.0,no array/pointer sentinel mismatch found
zlib,O2-noinline,minigzip,inflate_table,278,claude-code,SC-01,no,0.3548387096774194,0.9879154078549849,0.0,no role-aligned static-to-extern declaration
zlib,O2-noinline,minigzip,inflate_table,278,claude-code,ST-01,no,0.3548387096774194,0.9879154078549849,0.0,no missing-member diagnostic or visible collision
zlib,O2-noinline,minigzip,inflate_table,278,claude-code,PTR-01,unevaluable,0.3548387096774194,0.9879154078549849,0.0,no aligned explicit struct fields
zlib,O2-noinline,minigzip,inflate_table,278,claude-code,INT-01,unevaluable,0.3548387096774194,0.9879154078549849,0.0,no safely aligned integer declarations
zlib,O2-noinline,minigzip,inflate_table,278,claude-code,FN-01,no,0.3548387096774194,0.9879154078549849,0.0,"matching canonical signature=('int', ('codetype', 'unsigned short*', 'unsigned', 'code**', 'unsigned*', 'unsigned short*'))"
zlib,O2-noinline,minigzip,inflate_table,278,claude-code,LAYOUT-01,unevaluable,0.3548387096774194,0.9879154078549849,0.0,no same-name explicit struct definitions
zlib,O2-noinline,minigzip,inflate_table,278,claude-code,ARR-01,no,0.3548387096774194,0.9879154078549849,0.0,no array/pointer sentinel mismatch found
zlib,O2-noinline,minigzipsh,main,160,codex,SC-01,candidate,0.4166666666666667,0.0,3.0,file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: prog
zlib,O2-noinline,minigzipsh,main,160,codex,ST-01,no,0.4166666666666667,0.0,3.0,no missing-member diagnostic or visible collision
zlib,O2-noinline,minigzipsh,main,160,codex,PTR-01,unevaluable,0.4166666666666667,0.0,3.0,no aligned explicit struct fields
zlib,O2-noinline,minigzipsh,main,160,codex,INT-01,unevaluable,0.4166666666666667,0.0,3.0,no safely aligned integer declarations
zlib,O2-noinline,minigzipsh,main,160,codex,FN-01,no,0.4166666666666667,0.0,3.0,"matching canonical signature=('int', ('int', 'char**'))"
zlib,O2-noinline,minigzipsh,main,160,codex,LAYOUT-01,unevaluable,0.4166666666666667,0.0,3.0,no same-name explicit struct definitions
zlib,O2-noinline,minigzipsh,main,160,codex,ARR-01,candidate,0.4166666666666667,0.0,3.0,static arrays/pointers and extern objects exist but role mapping is incomplete
zlib,O2-noinline,minigzipsh,main,160,claude-code,SC-01,no,0.25,0.0,3.0,no role-aligned static-to-extern declaration
zlib,O2-noinline,minigzipsh,main,160,claude-code,ST-01,no,0.25,0.0,3.0,no missing-member diagnostic or visible collision
zlib,O2-noinline,minigzipsh,main,160,claude-code,PTR-01,unevaluable,0.25,0.0,3.0,no aligned explicit struct fields
zlib,O2-noinline,minigzipsh,main,160,claude-code,INT-01,unevaluable,0.25,0.0,3.0,no safely aligned integer declarations
zlib,O2-noinline,minigzipsh,main,160,claude-code,FN-01,no,0.25,0.0,3.0,"matching canonical signature=('int', ('int', 'char**'))"
zlib,O2-noinline,minigzipsh,main,160,claude-code,LAYOUT-01,unevaluable,0.25,0.0,3.0,no same-name explicit struct definitions
zlib,O2-noinline,minigzipsh,main,160,claude-code,ARR-01,no,0.25,0.0,3.0,no array/pointer sentinel mismatch found
zlib,O2-noinline,minigzip64,inflate_fast,395,codex,SC-01,no,0.09090909090909091,0.12278308321964529,0.0,no role-aligned static-to-extern declaration
zlib,O2-noinline,minigzip64,inflate_fast,395,codex,ST-01,no,0.09090909090909091,0.12278308321964529,0.0,no missing-member diagnostic or visible collision
zlib,O2-noinline,minigzip64,inflate_fast,395,codex,PTR-01,candidate,0.09090909090909091,0.12278308321964529,0.0,possible pointer typedef in struct inflate_state.head: gz_headerp vs struct gz_header_s *
zlib,O2-noinline,minigzip64,inflate_fast,395,codex,INT-01,unevaluable,0.09090909090909091,0.12278308321964529,0.0,no safely aligned integer declarations
zlib,O2-noinline,minigzip64,inflate_fast,395,codex,FN-01,no,0.09090909090909091,0.12278308321964529,0.0,"matching canonical signature=('void', ('z_streamp', 'unsigned'))"
zlib,O2-noinline,minigzip64,inflate_fast,395,codex,LAYOUT-01,candidate,0.09090909090909091,0.12278308321964529,0.0,struct inflate_state.head: gz_headerp vs struct gz_header_s *; struct inflate_state.lencode: code const * vs const code *; struct inflate_state.distcode: code const * vs const code *; struct inflate_state.codes: code[(852 +592)] vs code[1444]
zlib,O2-noinline,minigzip64,inflate_fast,395,codex,ARR-01,no,0.09090909090909091,0.12278308321964529,0.0,no array/pointer sentinel mismatch found
zlib,O2-noinline,minigzip64,inflate_fast,395,claude-code,SC-01,no,0.09090909090909091,0.12278308321964529,0.0,no role-aligned static-to-extern declaration
zlib,O2-noinline,minigzip64,inflate_fast,395,claude-code,ST-01,no,0.09090909090909091,0.12278308321964529,0.0,no missing-member diagnostic or visible collision
zlib,O2-noinline,minigzip64,inflate_fast,395,claude-code,PTR-01,no,0.09090909090909091,0.12278308321964529,0.0,pointer depth agrees for 12 aligned fields
zlib,O2-noinline,minigzip64,inflate_fast,395,claude-code,INT-01,unevaluable,0.09090909090909091,0.12278308321964529,0.0,no safely aligned integer declarations
zlib,O2-noinline,minigzip64,inflate_fast,395,claude-code,FN-01,no,0.09090909090909091,0.12278308321964529,0.0,"matching canonical signature=('void', ('z_streamp', 'unsigned'))"
zlib,O2-noinline,minigzip64,inflate_fast,395,claude-code,LAYOUT-01,yes,0.09090909090909091,0.12278308321964529,0.0,"struct inflate_state: source=[('strm', 'z_streamp'), ('mode', 'inflate_mode'), ('last', 'int'), ('wrap', 'int'), ('havedict', 'int'), ('flags', 'int'), ('dmax', 'unsigned'), ('check', 'unsigned long'), ('total', 'unsigned long'), ('head', 'gz_headerp'), ('wbits', 'unsigned'), ('wsize', 'unsigned'), ('whave', 'unsigned'), ('wnext', 'unsigned'), ('window', 'unsigned char *'), ('hold', 'unsigned long'), ('bits', 'unsigned'), ('length', 'unsigned'), ('offset', 'unsigned'), ('extra', 'unsigned'), ('lencode', 'code const *'), ('distcode', 'code const *'), ('lenbits', 'unsigned'), ('distbits', 'unsigned'), ('ncode', 'unsigned'), ('nlen', 'unsigned'), ('ndist', 'unsigned'), ('have', 'unsigned'), ('next', 'code *'), ('lens', 'unsigned short[320]'), ('work', 'unsigned short[288]'), ('codes', 'code[(852 +592)]'), ('sane', 'int'), ('back', 'int'), ('was', 'unsigned')]; decompiled=[('mode', 'inflate_mode'), ('struct', '/* ... other members exist here in the real'), ('wsize', 'uInt'), ('whave', 'uInt'), ('wnext', 'uInt'), ('window', 'Bytef *'), ('hold', 'uLong'), ('bits', 'uInt'), ('lencode', 'code const *'), ('distcode', 'code const *'), ('lenbits', 'uInt'), ('distbits', 'uInt'), ('sane', 'int')]"
zlib,O2-noinline,minigzip64,inflate_fast,395,claude-code,ARR-01,no,0.09090909090909091,0.12278308321964529,0.0,no array/pointer sentinel mismatch found
